112.82
112.83
112.81
112.82
112.8
112.82
112.8
112.82
112.84
112.83
112.81
112.84
112.81
112.8
112.81
112.8
112.81
112.84
112.82
112.84
112.85
112.9
112.86
112.9
112.86
112.9
112.86
112.9
112.86
112.9
112.86
112.9
112.87
112.93
112.92
112.9
112.92
112.86
112.91
112.92
112.91
112.88
112.9
112.88
112.89
112.86
112.88
112.9
112.86
112.89
112.9
112.91
112.9
112.92
112.9
112.87
112.92
112.91
112.92
112.91
112.92
112.86
112.92
112.88
112.92
112.9
112.92
112.89
112.92
112.91
112.89
112.9
112.91
112.9
