1278.7
1278.6
1279.1
1279.0
1279.1
1279.0
1279.2
1279.3
1279.1
1279.2
1279.3
1279.1
1279.3
1279.2
1279.1
1279.2
1279.5
1279.1
1279.5
1279.1
1279.5
1279.8
1279.5
1279.8
1279.6
1279.5
1279.7
1279.5
1279.6
1279.8
1279.7
1279.8
1280.0
1279.8
1280.0
1279.8
1280.0
1280.1
1280.3
1280.1
1280.3
1280.2
1280.3
1280.2
1280.3
1280.1
1280.4
1280.3
1280.4
1280.2
1280.0
1280.1
1280.0
1279.9
1281.0
1280.3
1280.0
1279.8
1280.3
1279.8
1280.3
1280.1
1279.8
1280.1
1280.7
1281.1
1280.5
1280.0
1280.5
1280.2
1280.0
1280.5
1280.3
1279.9
1280.0
1279.5
1279.9
1280.4
1279.6
1280.3
1280.2
1279.8
1280.3
1280.0
1279.5
1280.0
